id,account_id,brand_id,chatter_id,created_at,updated_at,session
1937,2,1,2204,08/13/2010 13:25:03,08/15/2010 00:55:32,162325
1938,2,1,2209,08/13/2010 17:20:10,08/13/2010 17:23:51,162440
1939,2,1,2211,08/14/2010 04:35:36,08/14/2010 04:38:20,162719
1940,2,1,2212,08/14/2010 04:38:21,08/14/2010 07:42:11,162720
1941,2,1,2213,08/14/2010 05:13:18,08/14/2010 10:31:06,162722
1942,2,1,2214,08/14/2010 06:04:59,08/14/2010 06:05:48,162723
1943,2,1,2216,08/14/2010 06:48:52,08/16/2010 03:11:21,162726
1944,2,1,2218,08/14/2010 11:48:02,10/02/2010 00:04:09,162728
1945,2,1,2219,08/14/2010 11:48:11,08/14/2010 11:48:48,162729
1946,2,1,2221,08/14/2010 11:48:23,12/27/2010 05:22:21,162731
1947,2,1,2223,08/14/2010 14:46:18,08/14/2010 20:00:56,162742
1948,2,1,2224,08/14/2010 15:17:41,10/29/2010 20:48:51,162746
1949,2,1,2225,08/14/2010 15:18:10,08/14/2010 15:31:26,162748
1950,2,1,2226,08/14/2010 15:18:11,08/14/2010 15:19:52,162747
1951,2,1,2227,08/14/2010 15:18:18,08/14/2010 15:24:14,162749
1952,2,1,2228,08/14/2010 20:50:24,08/15/2010 20:54:19,162780
1953,2,1,2229,08/14/2010 20:50:27,08/14/2010 20:55:11,162781
1954,2,1,2230,08/14/2010 20:50:45,08/14/2010 20:52:53,162783
1955,2,1,2231,08/14/2010 20:50:46,08/14/2010 20:58:14,162782
1956,2,1,2232,08/14/2010 20:50:52,08/14/2010 20:53:20,162784
1957,2,1,2233,08/14/2010 20:51:04,08/16/2010 00:27:16,162785
1958,2,1,2234,08/14/2010 20:51:10,08/14/2010 20:56:14,162786
1959,2,1,2235,08/14/2010 20:51:37,10/19/2010 22:23:45,162787
1960,2,1,2237,08/14/2010 21:21:57,01/21/2011 17:11:13,162795
1961,2,1,2238,08/15/2010 00:48:09,08/15/2010 00:53:50,162821
1962,2,1,2239,08/15/2010 00:48:13,08/15/2010 00:48:55,162822
1963,2,1,2240,08/15/2010 00:48:20,08/15/2010 00:49:17,162823
1964,2,1,2242,08/15/2010 00:49:00,08/15/2010 00:58:36,162825
1965,2,1,2243,08/15/2010 00:49:21,08/15/2010 00:50:08,162826
1966,2,1,2245,08/15/2010 01:04:41,08/15/2010 01:04:41,162830
1967,2,1,2246,08/15/2010 01:30:36,08/15/2010 01:51:33,162834
1968,2,1,2247,08/15/2010 01:43:40,01/29/2011 03:40:14,162835
1969,2,1,2248,08/15/2010 03:55:13,08/15/2010 03:58:48,162846
1970,2,1,2018,08/15/2010 03:55:17,08/15/2010 03:59:33,158861
1971,2,1,2250,08/15/2010 03:55:46,08/15/2010 03:58:15,162848
1972,2,1,2253,08/15/2010 04:58:53,08/15/2010 04:58:53,162854
1973,2,1,2254,08/15/2010 04:59:23,08/15/2010 05:03:42,162855
1974,2,1,2256,08/15/2010 06:40:04,08/15/2010 06:48:36,162865
1975,2,1,2257,08/15/2010 06:40:43,08/15/2010 06:45:05,162866
1976,2,1,2258,08/15/2010 12:45:03,08/15/2010 12:53:58,162876
1977,533,5,2259,08/15/2010 17:24:22,08/15/2010 17:29:32,163121
1978,2,1,2260,08/15/2010 17:49:19,08/15/2010 17:53:40,163134
1979,2,1,2261,08/15/2010 17:49:25,08/15/2010 18:23:45,163135
1980,2,1,2262,08/15/2010 17:49:52,03/13/2011 04:06:56,163136
1981,2,1,2263,08/15/2010 20:39:46,08/15/2010 20:42:59,163160
1982,2,1,2264,08/15/2010 20:48:20,08/15/2010 23:11:38,163162
1983,2,1,2265,08/15/2010 20:48:23,08/15/2010 21:33:00,163163
1984,2,1,2266,08/15/2010 20:48:29,08/15/2010 20:53:13,163164
1985,2,1,2267,08/15/2010 20:48:33,08/15/2010 21:06:26,163165
1986,2,1,2268,08/16/2010 01:45:48,08/16/2010 03:26:07,163245
1987,2,1,2269,08/16/2010 01:46:00,08/16/2010 01:52:02,163246
1988,2,1,2270,08/16/2010 01:46:11,08/16/2010 01:49:47,163247
1989,2,1,2271,08/16/2010 01:46:13,08/17/2010 00:34:44,163248
1990,2,1,2272,08/16/2010 01:46:18,08/16/2010 01:52:23,163249
1991,2,1,2273,08/16/2010 02:50:22,08/16/2010 02:53:05,163258
1992,2,1,2274,08/16/2010 02:59:25,08/16/2010 03:05:39,163259
1993,2,1,2276,08/16/2010 06:44:39,08/16/2010 07:21:52,163276
1994,2,1,2277,08/16/2010 06:48:10,08/16/2010 06:53:03,163277
1995,2,1,2280,08/16/2010 16:20:41,08/16/2010 16:20:41,163509
1996,2,1,2283,08/16/2010 16:21:12,08/16/2010 16:30:17,163512
1997,2,1,2284,08/16/2010 16:22:10,08/16/2010 18:07:41,163513
1998,2,1,2285,08/16/2010 19:17:31,08/27/2010 01:58:44,163577
1999,2,1,2286,08/16/2010 19:25:08,08/16/2010 19:42:55,163583
2000,2,1,2288,08/17/2010 03:49:23,08/17/2010 03:58:55,163753
2001,2,1,1834,08/17/2010 05:43:27,08/17/2010 05:44:21,155850
2002,2,1,2289,08/17/2010 05:43:29,08/17/2010 05:47:09,163764
2003,2,1,2290,08/17/2010 14:10:06,08/17/2010 14:15:22,163830
2004,532,2,2291,08/17/2010 15:03:21,12/13/2010 00:45:05,163882
2005,2,1,2293,08/17/2010 21:50:18,08/17/2010 21:56:53,164069
2006,2,1,2294,08/17/2010 21:50:24,08/17/2010 22:01:37,164070
2007,2,1,2295,08/17/2010 21:50:27,08/17/2010 22:22:41,164071
2008,2,1,2296,08/17/2010 21:50:39,08/20/2010 02:47:56,164072
2009,2,1,2297,08/17/2010 21:50:51,08/30/2010 02:14:06,164073
2010,2,1,2298,08/17/2010 21:51:57,08/18/2010 21:31:29,164074
2011,2,1,2299,08/17/2010 21:55:43,08/17/2010 22:23:29,164075
2012,2,1,2300,08/17/2010 22:48:10,08/17/2010 23:12:42,164090
2013,2,1,2301,08/18/2010 02:14:56,08/18/2010 02:37:20,164158
2014,2,1,2302,08/18/2010 02:28:12,08/18/2010 02:31:13,164164
2015,2,1,2275,08/18/2010 04:46:02,08/18/2010 04:57:31,163275
2016,2,1,2303,08/18/2010 04:46:04,08/18/2010 04:48:26,164188
2017,2,1,2305,08/18/2010 04:46:28,08/18/2010 04:51:17,164190
2018,2,1,2306,08/18/2010 04:46:45,08/18/2010 04:48:32,164191
2019,2,1,2307,08/18/2010 04:48:16,08/23/2010 06:47:35,164192
2020,2,1,2308,08/18/2010 05:49:37,03/20/2011 13:53:02,164194
2021,2,1,2309,08/18/2010 11:19:35,08/18/2010 11:20:19,164209
2022,2,1,2311,08/18/2010 11:22:13,08/18/2010 19:35:45,164212
2023,2,1,2312,08/18/2010 17:44:44,08/18/2010 17:48:03,164365
2024,2,1,2313,08/18/2010 17:45:05,08/18/2010 17:45:05,164366
2025,2,1,2314,08/18/2010 17:45:13,08/18/2010 17:45:13,164369
2026,2,1,2315,08/18/2010 17:45:13,08/18/2010 18:30:42,164367
2027,2,1,2316,08/18/2010 17:45:14,08/18/2010 17:46:36,164368
2028,2,1,2317,08/18/2010 17:45:53,08/18/2010 17:46:42,164370
2029,2,1,2318,08/18/2010 17:50:50,08/18/2010 17:52:52,164385
2030,2,1,2319,08/18/2010 19:48:57,03/07/2011 17:02:01,164416
2031,2,1,2320,08/18/2010 20:53:01,09/28/2010 01:16:51,164478
2032,2,1,2321,08/19/2010 04:45:43,08/19/2010 04:48:57,164597
2033,2,1,2322,08/19/2010 04:46:04,08/19/2010 04:53:18,164598
2034,2,1,2323,08/19/2010 04:46:07,08/19/2010 04:50:57,164599
2035,2,1,2324,08/19/2010 04:46:31,08/19/2010 04:48:38,164600
2036,2,1,2325,08/19/2010 04:47:34,08/19/2010 04:50:40,164601
2037,2,1,2326,08/19/2010 10:32:30,08/19/2010 10:33:17,164603
2038,2,1,2327,08/20/2010 01:50:13,01/17/2011 17:29:33,164928
2039,2,1,2329,08/20/2010 01:50:54,08/20/2010 02:33:23,164930
2040,2,1,2330,08/20/2010 01:50:56,08/20/2010 01:52:41,164931
2041,2,1,2332,08/20/2010 03:02:28,08/20/2010 03:11:11,164944
2042,2,1,2333,08/20/2010 04:44:38,08/20/2010 05:42:35,164955
2043,2,1,2334,08/20/2010 05:43:44,08/20/2010 06:08:02,164957
2044,2,1,2336,08/21/2010 06:40:43,08/21/2010 06:48:12,165243
2045,2,1,2337,08/21/2010 11:53:49,08/24/2010 19:41:20,165245
2046,2,1,2338,08/21/2010 12:15:56,08/23/2010 02:16:20,165246
2047,2,1,2339,08/21/2010 14:46:58,03/28/2011 03:51:11,165251
2048,2,1,2340,08/21/2010 14:47:21,08/21/2010 14:53:32,165252
2049,2,1,2342,08/21/2010 14:47:51,08/21/2010 14:48:52,165254
2050,2,1,2341,08/21/2010 14:48:10,08/21/2010 14:48:10,165253
2051,2,1,2343,08/21/2010 14:49:35,08/21/2010 14:52:02,165255
2052,2,1,2344,08/21/2010 18:47:13,08/21/2010 18:49:57,165283
2053,2,1,2345,08/21/2010 18:47:16,08/21/2010 18:48:24,165284
2054,2,1,2346,08/21/2010 18:47:16,08/21/2010 18:52:24,165285
2055,2,1,2347,08/21/2010 18:47:18,08/21/2010 18:51:09,165286
2056,2,1,2348,08/21/2010 18:47:19,08/21/2010 18:54:43,165287
2057,2,1,2349,08/21/2010 18:47:30,08/21/2010 18:50:42,165288
2058,2,1,2352,08/21/2010 19:12:09,08/29/2010 16:48:03,165296
2059,2,1,2353,08/22/2010 00:24:37,08/22/2010 00:24:37,165358
2060,2,1,2354,08/22/2010 01:46:08,08/22/2010 01:53:31,165379
2061,2,1,2355,08/22/2010 01:46:11,08/22/2010 01:46:11,165380
2062,2,1,2357,08/22/2010 01:46:22,08/22/2010 04:00:01,165382
2063,2,1,2358,08/22/2010 01:46:29,08/22/2010 02:40:26,165383
2064,2,1,2359,08/22/2010 01:46:59,08/23/2010 02:22:43,165384
2065,2,1,2360,08/22/2010 01:48:10,08/22/2010 01:56:52,165385
2066,2,1,2361,08/22/2010 01:51:27,08/22/2010 01:53:07,165386
2067,2,1,2362,08/22/2010 02:25:06,08/22/2010 03:33:08,165539
2068,2,1,2363,08/22/2010 02:41:13,08/22/2010 02:47:27,165544
2069,2,1,2364,08/22/2010 03:58:48,08/22/2010 04:42:11,165552
2070,2,1,2365,08/22/2010 03:59:28,08/22/2010 04:06:39,165553
2071,2,1,2364,08/22/2010 04:42:57,08/22/2010 04:56:57,165559
2072,1,2,2366,08/22/2010 04:51:16,08/22/2010 04:57:21,165561
2073,2,1,2367,08/22/2010 04:51:16,08/22/2010 04:53:21,165560
2074,1,2,2369,08/22/2010 04:51:34,08/22/2010 04:59:49,165563
2075,2,1,2371,08/22/2010 04:52:17,08/22/2010 04:54:33,165565
2076,2,1,2372,08/22/2010 06:00:12,08/22/2010 06:08:46,165572
2077,2,1,2373,08/22/2010 06:35:13,08/22/2010 06:41:00,165574
2078,2,1,2374,08/22/2010 06:38:27,08/22/2010 06:47:42,165575
2079,2,1,2376,08/22/2010 13:44:15,08/22/2010 13:44:15,165586
2080,2,1,2377,08/22/2010 13:44:36,08/22/2010 13:46:16,165587
2081,2,1,1725,08/22/2010 13:44:56,08/25/2010 05:39:36,155149
2082,2,1,2379,08/22/2010 15:30:36,08/22/2010 15:39:49,165601
2083,2,1,2381,08/22/2010 17:16:21,08/22/2010 23:21:48,165621
2084,2,1,2382,08/22/2010 17:17:04,08/22/2010 17:17:04,165622
2085,2,1,2384,08/22/2010 18:18:14,08/22/2010 18:18:14,165633
2086,2,1,2385,08/22/2010 18:18:20,08/22/2010 18:32:05,165634
2087,2,1,2386,08/22/2010 18:18:35,08/27/2010 12:02:31,165635
2088,2,1,2387,08/22/2010 21:44:20,08/22/2010 22:57:04,165801
2089,2,1,2388,08/22/2010 21:44:22,08/22/2010 21:54:10,165800
2090,2,1,2389,08/22/2010 21:44:28,08/22/2010 22:01:44,165802
2091,2,1,2390,08/22/2010 21:44:43,08/22/2010 21:53:21,165803
2092,2,1,2391,08/22/2010 21:44:49,08/22/2010 21:52:15,165804
2093,2,1,2393,08/22/2010 21:44:58,12/25/2010 18:29:14,165806
2094,2,1,2394,08/22/2010 21:45:01,08/22/2010 21:45:01,165807
2095,2,1,2396,08/22/2010 21:45:16,08/22/2010 21:47:57,165808
2096,2,1,2397,08/22/2010 21:45:40,08/22/2010 22:13:07,165810
2097,2,1,2398,08/22/2010 21:46:19,08/22/2010 21:46:19,165812
2098,2,1,2399,08/22/2010 22:45:17,08/23/2010 00:45:49,165821
2099,2,1,2400,08/22/2010 22:45:20,08/22/2010 22:49:03,165822
2100,2,1,2401,08/22/2010 22:45:38,11/14/2010 05:10:16,165823
2101,2,1,2402,08/22/2010 22:45:51,08/22/2010 22:47:42,165824
2102,2,1,2403,08/22/2010 23:47:54,08/22/2010 23:47:54,165831
2103,2,1,2404,08/22/2010 23:48:04,08/22/2010 23:57:49,165832
2104,2,1,2406,08/22/2010 23:48:12,09/22/2010 22:27:08,165834
2105,2,1,2407,08/22/2010 23:48:13,08/23/2010 00:21:42,165835
2106,2,1,2408,08/22/2010 23:48:25,08/23/2010 00:06:35,165836
2107,2,1,2409,08/23/2010 00:46:33,08/23/2010 00:48:35,165841
2108,2,1,2410,08/23/2010 00:46:42,08/23/2010 00:52:38,165842
2109,2,1,2411,08/23/2010 00:46:43,08/23/2010 00:55:05,165843
2110,2,1,2413,08/23/2010 00:46:58,08/23/2010 00:46:58,165845
2111,2,1,2414,08/23/2010 00:47:19,08/23/2010 00:48:32,165846
2112,2,1,2416,08/23/2010 01:04:38,08/26/2010 02:05:11,165849
2113,2,1,2417,08/23/2010 01:46:10,08/23/2010 02:10:31,165854
2114,2,1,2419,08/23/2010 03:48:40,08/23/2010 03:56:12,165868
2115,2,1,2421,08/23/2010 03:49:01,08/23/2010 15:49:10,165870
2116,2,1,2422,08/23/2010 04:43:48,08/23/2010 08:58:12,165873
2117,2,1,2424,08/23/2010 04:44:02,08/23/2010 04:44:02,165875
2118,2,1,2425,08/23/2010 04:44:05,08/24/2010 06:47:01,165876
2119,2,1,2426,08/23/2010 04:44:29,08/23/2010 04:44:29,165877
2120,2,1,2427,08/23/2010 06:47:55,08/23/2010 06:49:17,165884
2121,533,5,2428,08/23/2010 15:54:07,08/23/2010 16:14:18,166005
2122,2,1,2429,08/23/2010 18:45:36,08/23/2010 18:57:43,166079
2123,2,1,2430,08/24/2010 00:37:56,08/24/2010 00:43:06,166230
2124,2,1,2431,08/24/2010 00:38:20,08/24/2010 00:41:48,166231
2125,2,1,2433,08/24/2010 01:11:58,08/24/2010 01:11:58,166236
2126,2,1,2434,08/24/2010 04:39:46,08/24/2010 04:47:08,166258
2127,2,1,2435,08/24/2010 06:37:05,08/24/2010 06:55:32,166270
2128,2,1,2436,08/24/2010 10:38:53,08/24/2010 10:41:33,166275
2129,2,1,2437,08/24/2010 10:52:19,08/24/2010 10:52:19,166276
2130,2,1,2438,08/24/2010 15:07:55,08/24/2010 15:16:53,166392
2131,2,1,2439,08/24/2010 17:42:38,08/24/2010 17:47:19,166474
2132,2,1,2440,08/24/2010 17:42:45,08/24/2010 17:46:22,166475
2133,2,1,2441,08/24/2010 17:47:48,08/24/2010 17:52:40,166479
2134,2,1,2442,08/24/2010 18:16:50,08/24/2010 18:22:48,166485
2135,2,1,2443,08/24/2010 18:38:22,08/24/2010 19:28:31,166493
2136,2,1,2444,08/24/2010 22:43:51,08/24/2010 22:45:49,166613
2137,2,1,2446,08/24/2010 22:44:38,08/25/2010 01:23:34,166615
2138,2,1,2447,08/24/2010 22:44:54,08/24/2010 22:44:54,166617
2139,2,1,2448,08/24/2010 22:48:49,08/24/2010 23:13:03,166630
2140,2,1,2449,08/24/2010 23:17:44,08/25/2010 14:05:44,166637
2141,2,1,2450,08/24/2010 23:17:50,08/24/2010 23:21:21,166638
2142,2,1,2451,08/24/2010 23:44:04,02/14/2011 12:07:58,166644
2143,533,5,2452,08/25/2010 04:18:11,10/26/2010 02:11:36,166677
2144,2,1,2453,08/25/2010 04:42:38,08/25/2010 04:43:27,166679
2145,2,1,2454,08/25/2010 05:40:08,08/25/2010 05:47:41,166683
2146,2,1,2455,08/25/2010 05:41:25,08/25/2010 05:57:49,166684
2147,2,1,2456,08/25/2010 11:13:20,08/25/2010 11:15:50,166693
2148,2,1,2458,08/25/2010 18:21:56,08/25/2010 18:26:16,166846
2149,2,1,2459,08/25/2010 18:22:47,08/25/2010 18:31:57,166847
2150,2,1,2460,08/25/2010 20:48:15,08/25/2010 21:03:49,166918
2151,2,1,2461,08/25/2010 20:48:17,08/25/2010 21:10:10,166920
2152,2,1,2462,08/25/2010 20:48:18,08/25/2010 20:58:34,166919
2153,2,1,2463,08/25/2010 20:48:21,08/25/2010 20:52:24,166922
2154,2,1,2466,08/25/2010 20:49:05,08/25/2010 22:13:07,166926
2155,2,1,2467,08/25/2010 20:49:13,08/25/2010 20:54:57,166927
2156,2,1,2469,08/25/2010 23:46:33,08/25/2010 23:47:15,167033
2157,2,1,2470,08/25/2010 23:46:35,08/25/2010 23:54:34,167032
2158,2,1,2471,08/25/2010 23:46:38,08/26/2010 00:07:56,167034
2159,2,1,2472,08/25/2010 23:46:39,08/25/2010 23:48:07,167035
2160,2,1,2473,08/25/2010 23:46:44,08/25/2010 23:53:52,167036
2161,2,1,2475,08/26/2010 02:48:09,08/26/2010 02:57:03,167055
2162,2,1,2476,08/26/2010 02:48:21,08/26/2010 02:50:53,167056
2163,2,1,2477,08/26/2010 02:48:25,08/26/2010 02:54:36,167057
2164,2,1,2479,08/26/2010 02:48:30,01/10/2011 03:21:23,167059
2165,2,1,2480,08/26/2010 02:48:35,08/26/2010 03:03:51,167060
2166,2,1,2482,08/26/2010 02:49:42,08/26/2010 02:50:31,167063
2167,2,1,2483,08/26/2010 02:50:53,08/26/2010 02:57:36,167066
2168,2,1,2485,08/26/2010 05:48:58,08/26/2010 05:57:05,167077
2169,2,1,2486,08/26/2010 06:08:32,08/26/2010 06:09:36,167078
2170,2,1,2488,08/26/2010 14:20:23,08/26/2010 14:23:28,167125
2171,2,1,2489,08/26/2010 14:20:44,08/26/2010 14:23:32,167126
2172,533,5,2490,08/26/2010 14:45:21,08/26/2010 14:45:59,167130
2173,2,1,2491,08/26/2010 19:53:57,08/26/2010 20:00:05,167223
2174,2,1,2492,08/27/2010 02:19:20,08/27/2010 02:21:57,167414
2175,2,1,2493,08/27/2010 02:40:42,08/27/2010 02:41:58,167419
2176,2,1,2494,08/27/2010 04:44:44,08/27/2010 04:47:08,167432
2177,533,5,2495,08/27/2010 05:04:36,08/27/2010 05:26:24,167435
2178,2,1,2496,08/27/2010 05:18:31,08/27/2010 05:21:14,167437
2179,2,1,2497,08/27/2010 05:21:16,08/27/2010 05:21:44,167438
2180,2,1,2498,08/27/2010 10:50:46,08/27/2010 10:58:47,167445
2181,2,1,2499,08/27/2010 10:50:53,08/27/2010 11:00:32,167446
2182,2,1,2500,08/27/2010 12:48:47,08/27/2010 12:51:40,167456
2183,2,1,2501,08/27/2010 12:48:56,08/27/2010 12:57:52,167457
2184,2,1,2502,08/27/2010 12:49:03,08/27/2010 21:43:44,167458
2185,2,1,2503,08/27/2010 13:28:54,08/27/2010 13:33:43,167477
2186,2,1,2505,08/27/2010 18:18:26,08/27/2010 18:21:18,167567
2187,2,1,2507,08/27/2010 21:29:28,08/27/2010 21:31:41,167638
2188,532,2,2508,08/28/2010 00:44:01,08/28/2010 00:48:36,167686
2189,2,1,2509,08/28/2010 00:58:20,08/28/2010 01:08:28,167688
2190,533,5,2511,08/28/2010 03:42:22,08/28/2010 03:47:56,167753
2191,2,1,2512,08/28/2010 04:50:32,08/30/2010 16:16:34,167763
2192,2,1,2513,08/28/2010 04:51:06,08/28/2010 04:58:51,167764
2193,2,1,2514,08/28/2010 04:51:32,08/28/2010 04:54:25,167765
2194,2,1,2515,08/28/2010 06:34:57,08/28/2010 06:35:58,167766
2195,2,1,2518,08/28/2010 12:49:04,08/28/2010 12:51:39,167774
2196,2,1,2519,08/28/2010 12:49:09,08/28/2010 12:54:48,167775
2197,2,1,2520,08/28/2010 12:49:11,08/30/2010 00:41:42,167776
2198,2,1,2521,08/28/2010 12:49:16,08/28/2010 12:51:42,167777
2199,2,1,2522,08/28/2010 12:49:49,08/28/2010 12:52:21,167778
2200,533,5,2523,08/28/2010 14:44:21,08/29/2010 03:16:45,167782
2201,2,1,2524,08/28/2010 15:06:20,08/28/2010 15:16:19,167787
2202,2,1,2525,08/28/2010 17:55:43,08/28/2010 17:55:43,167801
2203,2,1,2529,08/28/2010 19:45:25,08/28/2010 20:36:33,167816
2204,2,1,2531,08/28/2010 20:45:05,08/28/2010 20:47:16,167823
2205,2,1,2532,08/28/2010 20:45:27,09/03/2010 20:31:54,167824
2206,2,1,2533,08/28/2010 20:45:36,09/05/2010 23:22:09,167826
2207,2,1,2534,08/28/2010 20:45:38,08/28/2010 20:52:29,167825
2208,2,1,2535,08/28/2010 20:45:41,08/28/2010 20:52:05,167827
2209,2,1,2536,08/28/2010 20:47:22,08/28/2010 20:49:37,167829
2210,2,1,2537,08/28/2010 20:49:04,08/28/2010 20:54:35,167830
2211,533,5,2538,08/28/2010 21:18:38,01/09/2011 20:54:49,167836
2212,2,1,2539,08/28/2010 21:53:22,08/28/2010 21:57:42,167842
2213,2,1,2540,08/28/2010 22:52:49,08/28/2010 22:52:49,167847
2214,2,1,2541,08/29/2010 00:04:49,08/29/2010 00:10:30,167851
2215,2,1,2542,08/29/2010 00:47:27,08/29/2010 00:47:27,167853
2216,2,1,2543,08/29/2010 00:47:35,08/29/2010 01:18:14,167854
2217,2,1,2544,08/29/2010 00:47:44,08/29/2010 00:49:20,167855
2218,2,1,2545,08/29/2010 00:47:55,03/17/2011 23:05:58,167857
2219,2,1,2546,08/29/2010 02:49:22,08/29/2010 02:58:14,167871
2220,2,1,2547,08/29/2010 02:49:27,08/29/2010 04:25:11,167872
2221,2,1,2548,08/29/2010 02:50:03,08/29/2010 02:53:58,167873
2222,2,1,2549,08/29/2010 02:51:39,08/29/2010 02:53:49,167874
2223,2,1,1345,08/29/2010 02:52:49,03/25/2011 01:22:29,152787
2224,2,1,2550,08/29/2010 03:21:12,08/29/2010 17:53:22,167892
2225,2,1,2551,08/29/2010 04:54:39,08/29/2010 04:58:58,167902
2226,2,1,2552,08/29/2010 04:54:41,08/29/2010 05:01:01,167903
2227,2,1,2553,08/29/2010 04:54:47,08/29/2010 05:02:37,167904
2228,2,1,2555,08/29/2010 04:59:25,08/29/2010 05:06:47,167906
2229,2,1,2556,08/29/2010 05:54:03,08/29/2010 05:56:22,167913
2230,2,1,2557,08/29/2010 05:55:38,08/29/2010 06:13:44,167914
2231,2,1,2558,08/29/2010 12:58:47,08/29/2010 13:20:14,167919
2232,2,1,2560,08/29/2010 14:46:02,08/29/2010 15:14:47,167929
2233,2,1,2561,08/29/2010 14:46:09,08/29/2010 14:55:48,167931
2234,2,1,2563,08/29/2010 16:46:05,08/29/2010 16:52:10,167957
2235,2,1,2564,08/29/2010 16:46:07,08/29/2010 16:51:34,167958
2236,2,1,2565,08/29/2010 16:46:11,08/29/2010 16:51:19,167959
2237,2,1,2566,08/29/2010 16:46:14,08/29/2010 17:00:29,167960
2238,2,1,2567,08/29/2010 16:46:23,08/29/2010 18:03:26,167961
2239,2,1,2568,08/29/2010 16:46:44,03/16/2011 01:24:47,167963
2240,2,1,2569,08/29/2010 16:46:45,08/29/2010 16:47:48,167964
2241,2,1,2570,08/29/2010 17:16:29,08/29/2010 17:16:29,167967
2242,533,5,2571,08/29/2010 18:02:55,11/26/2010 15:28:31,167974
2243,2,1,2572,08/29/2010 19:00:06,08/29/2010 22:24:56,167981
2244,2,1,2573,08/29/2010 19:46:42,08/29/2010 19:58:19,167989
2245,2,1,2574,08/29/2010 19:46:44,08/29/2010 19:46:44,167990
2246,2,1,2575,08/29/2010 19:46:53,08/29/2010 19:59:46,167991
2247,2,1,2576,08/29/2010 19:46:56,08/29/2010 19:52:27,167992
2248,2,1,2577,08/29/2010 19:47:30,08/29/2010 19:53:10,167993
2249,2,1,2579,08/29/2010 19:48:02,08/29/2010 19:49:21,167995
2250,2,1,2580,08/29/2010 19:50:21,08/29/2010 20:14:56,167996
2251,2,1,2227,08/29/2010 21:39:39,08/29/2010 21:43:04,168005
2252,2,1,2581,08/29/2010 21:40:09,12/12/2010 03:22:57,168006
2253,2,1,2582,08/29/2010 21:40:22,08/29/2010 21:40:22,168007
2254,2,1,2583,08/29/2010 21:40:28,08/29/2010 21:42:29,168008
2255,2,1,2585,08/29/2010 21:40:35,08/29/2010 21:51:42,168010
2256,2,1,2584,08/29/2010 21:40:35,08/29/2010 21:51:54,168009
2257,2,1,2586,08/29/2010 22:12:34,08/29/2010 22:20:37,168013
2258,2,1,2136,08/29/2010 23:13:37,08/29/2010 23:13:37,168019
2259,2,1,2589,08/29/2010 23:45:20,08/29/2010 23:47:33,168022
2260,2,1,2590,08/29/2010 23:48:08,08/29/2010 23:49:33,168023
2261,2,1,2591,08/30/2010 01:52:46,08/30/2010 01:56:23,168037
2262,1,2,2592,08/30/2010 04:04:17,08/30/2010 04:31:26,168044
2263,2,1,2593,08/30/2010 04:38:22,08/30/2010 04:38:22,168046
2264,2,1,2594,08/30/2010 11:00:08,08/30/2010 11:04:48,168052
2265,2,1,2596,08/30/2010 22:47:39,08/31/2010 01:17:57,168301
2266,533,5,2597,08/31/2010 14:41:10,08/31/2010 15:15:32,168429
2267,532,2,2598,08/31/2010 14:54:18,10/12/2010 15:31:33,168436
2268,533,5,2599,08/31/2010 15:10:32,08/31/2010 15:21:47,168441
2269,2,1,2600,09/01/2010 09:38:46,09/01/2010 11:08:49,168771
2270,2,1,2601,09/01/2010 10:35:00,09/01/2010 10:38:52,168774
2271,2,1,2602,09/01/2010 17:01:26,09/01/2010 17:05:21,168899
2272,532,2,2603,09/01/2010 20:20:22,09/01/2010 20:31:59,168977
2273,2,1,2605,09/01/2010 20:52:01,09/01/2010 21:06:41,168998
2274,2,1,2606,09/01/2010 20:52:06,09/06/2010 22:10:46,168999
2275,2,1,2607,09/01/2010 20:52:41,09/02/2010 00:39:23,169001
2276,2,1,2608,09/01/2010 20:53:33,09/01/2010 20:54:07,169002
2277,2,1,2609,09/01/2010 20:54:15,09/01/2010 20:56:16,169003
2278,2,1,2610,09/01/2010 20:55:06,09/01/2010 22:37:40,169004
2279,2,1,2611,09/01/2010 20:56:30,09/01/2010 20:57:13,169005
2280,2,1,2612,09/01/2010 20:56:51,09/01/2010 21:04:17,169006
2281,2,1,2613,09/01/2010 20:56:59,09/01/2010 20:56:59,169007
2282,2,1,2614,09/01/2010 20:57:00,09/01/2010 20:57:28,169008
2283,2,1,2615,09/01/2010 20:57:42,09/02/2010 04:30:34,169009
2284,2,1,2616,09/01/2010 20:57:54,09/01/2010 20:58:36,169010
2285,2,1,2617,09/01/2010 21:00:11,09/01/2010 21:06:17,169014
2286,2,1,2618,09/01/2010 21:05:58,09/01/2010 21:08:41,169017
2287,2,1,2619,09/01/2010 21:07:52,09/01/2010 21:29:03,169018
2288,2,1,2620,09/01/2010 21:08:42,09/01/2010 21:19:19,169019
2289,2,1,2621,09/01/2010 21:10:02,09/01/2010 21:18:19,169020
2290,2,1,2622,09/01/2010 21:10:25,09/01/2010 21:18:10,169023
2291,2,1,2623,09/01/2010 21:10:26,09/01/2010 21:10:26,169022
2292,2,1,2624,09/01/2010 21:10:50,09/01/2010 21:14:10,169024
2293,2,1,2625,09/01/2010 21:11:02,09/01/2010 21:12:27,169025
2294,2,1,2626,09/01/2010 21:11:11,09/01/2010 21:17:49,169026
