id,tag_id,taggable_id,tagger_id,tagger_type,taggable_type,context,created_at
2465,67,122,,,Conversation,poweron,02/17/2010 03:31:50
2466,72,122,,,Conversation,poweron,02/17/2010 03:31:50
2467,86,122,,,Conversation,poweron,02/17/2010 03:32:30
2468,1,488,,,Oprofile,poweron,02/17/2010 21:19:00
2469,3,488,,,Oprofile,poweron,02/17/2010 21:19:00
2470,5,488,,,Oprofile,poweron,02/17/2010 21:19:00
2471,7,488,,,Oprofile,poweron,02/17/2010 21:19:00
2472,16,488,,,Oprofile,poweron,02/17/2010 21:19:00
2473,17,488,,,Oprofile,poweron,02/17/2010 21:19:00
2474,27,488,,,Oprofile,poweron,02/17/2010 21:19:00
2475,28,488,,,Oprofile,poweron,02/17/2010 21:19:00
2476,29,488,,,Oprofile,poweron,02/17/2010 21:19:00
2477,30,488,,,Oprofile,poweron,02/17/2010 21:19:00
2478,31,488,,,Oprofile,poweron,02/17/2010 21:19:00
2479,32,488,,,Oprofile,poweron,02/17/2010 21:19:00
2480,69,488,,,Oprofile,poweron,02/17/2010 21:19:00
2481,71,488,,,Oprofile,poweron,02/17/2010 21:19:00
2482,67,488,,,Oprofile,poweron,02/17/2010 21:19:00
2483,72,488,,,Oprofile,poweron,02/17/2010 21:19:00
2484,52,488,,,Oprofile,poweron,02/17/2010 21:19:00
2485,73,488,,,Oprofile,poweron,02/17/2010 21:19:00
2486,74,488,,,Oprofile,poweron,02/17/2010 21:19:00
2487,77,488,,,Oprofile,poweron,02/17/2010 21:19:00
2488,78,488,,,Oprofile,poweron,02/17/2010 21:19:00
2489,79,488,,,Oprofile,poweron,02/17/2010 21:19:00
2490,80,488,,,Oprofile,poweron,02/17/2010 21:19:00
2491,81,488,,,Oprofile,poweron,02/17/2010 21:19:00
2492,86,488,,,Oprofile,poweron,02/17/2010 21:19:00
2493,88,488,,,Oprofile,poweron,02/17/2010 21:19:00
2494,90,488,,,Oprofile,poweron,02/17/2010 21:19:00
2495,92,488,,,Oprofile,poweron,02/17/2010 21:19:00
2496,95,488,,,Oprofile,poweron,02/17/2010 21:19:00
2497,7,28,,,Referral,poweron,02/17/2010 22:29:06
2498,79,28,,,Referral,poweron,02/17/2010 22:29:06
2499,96,28,,,Referral,poweron,02/17/2010 22:29:06
2500,98,28,,,Referral,poweron,02/17/2010 22:29:06
2501,5,150,,,Article,poweron,02/18/2010 19:11:28
2502,7,150,,,Article,poweron,02/18/2010 19:11:28
2503,16,150,,,Article,poweron,02/18/2010 19:11:28
2504,29,150,,,Article,poweron,02/18/2010 19:11:28
2505,31,150,,,Article,poweron,02/18/2010 19:11:28
2506,69,150,,,Article,poweron,02/18/2010 19:11:28
2507,67,150,,,Article,poweron,02/18/2010 19:11:28
2508,72,150,,,Article,poweron,02/18/2010 19:11:28
2509,52,150,,,Article,poweron,02/18/2010 19:11:28
2510,77,150,,,Article,poweron,02/18/2010 19:11:28
2511,79,150,,,Article,poweron,02/18/2010 19:11:28
2512,86,150,,,Article,poweron,02/18/2010 19:11:28
2513,88,150,,,Article,poweron,02/18/2010 19:11:28
2514,90,150,,,Article,poweron,02/18/2010 19:11:28
2515,92,150,,,Article,poweron,02/18/2010 19:11:28
2516,95,150,,,Article,poweron,02/18/2010 19:11:28
2517,96,150,,,Article,poweron,02/18/2010 19:11:28
2518,98,150,,,Article,poweron,02/18/2010 19:11:28
2519,7,29,,,Referral,poweron,02/20/2010 01:10:45
2520,16,29,,,Referral,poweron,02/20/2010 01:10:45
2521,29,29,,,Referral,poweron,02/20/2010 01:10:45
2522,69,29,,,Referral,poweron,02/20/2010 01:10:45
2523,72,29,,,Referral,poweron,02/20/2010 01:10:45
2524,95,29,,,Referral,poweron,02/20/2010 01:10:45
2525,7,489,,,Oprofile,poweron,02/22/2010 13:47:51
2526,17,489,,,Oprofile,poweron,02/22/2010 13:47:51
2527,27,489,,,Oprofile,poweron,02/22/2010 13:47:51
2528,29,489,,,Oprofile,poweron,02/22/2010 13:47:51
2529,30,489,,,Oprofile,poweron,02/22/2010 13:47:51
2530,31,489,,,Oprofile,poweron,02/22/2010 13:47:51
2531,67,489,,,Oprofile,poweron,02/22/2010 13:47:51
2532,79,489,,,Oprofile,poweron,02/22/2010 13:47:51
2533,7,151,,,Article,poweron,02/22/2010 21:33:53
2534,29,151,,,Article,poweron,02/22/2010 21:33:53
2535,67,151,,,Article,poweron,02/22/2010 21:33:53
2536,79,151,,,Article,poweron,02/22/2010 21:33:53
2537,90,151,,,Article,poweron,02/22/2010 21:33:53
2538,95,151,,,Article,poweron,02/22/2010 21:33:53
2539,96,151,,,Article,poweron,02/22/2010 21:33:53
2540,98,151,,,Article,poweron,02/22/2010 21:33:53
2541,7,30,,,Referral,poweron,02/22/2010 21:36:05
2542,29,30,,,Referral,poweron,02/22/2010 21:36:05
2543,79,30,,,Referral,poweron,02/22/2010 21:36:05
2544,95,30,,,Referral,poweron,02/22/2010 21:36:05
2545,96,30,,,Referral,poweron,02/22/2010 21:36:05
2546,98,30,,,Referral,poweron,02/22/2010 21:36:05
2547,7,32,,,Referral,poweron,02/22/2010 22:09:47
2548,29,32,,,Referral,poweron,02/22/2010 22:09:47
2549,67,32,,,Referral,poweron,02/22/2010 22:09:47
2550,72,32,,,Referral,poweron,02/22/2010 22:09:47
2551,52,32,,,Referral,poweron,02/22/2010 22:09:47
2552,79,32,,,Referral,poweron,02/22/2010 22:09:47
2553,81,32,,,Referral,poweron,02/22/2010 22:09:47
2554,86,32,,,Referral,poweron,02/22/2010 22:09:47
2555,88,32,,,Referral,poweron,02/22/2010 22:09:47
2556,92,32,,,Referral,poweron,02/22/2010 22:09:47
2557,95,32,,,Referral,poweron,02/22/2010 22:09:47
2558,96,32,,,Referral,poweron,02/22/2010 22:09:47
2559,98,32,,,Referral,poweron,02/22/2010 22:09:47
2560,96,123,,,Conversation,poweron,02/22/2010 23:31:06
2561,98,123,,,Conversation,poweron,02/22/2010 23:31:41
2562,96,124,,,Conversation,poweron,02/22/2010 23:36:21
2563,98,124,,,Conversation,poweron,02/22/2010 23:36:44
2564,108,124,,,Conversation,poweron,02/22/2010 23:36:44
2565,111,124,,,Conversation,poweron,02/22/2010 23:41:20
2566,111,123,,,Conversation,poweron,02/22/2010 23:41:37
2567,96,125,,,Conversation,poweron,02/22/2010 23:42:24
2568,98,125,,,Conversation,poweron,02/22/2010 23:42:38
2569,108,125,,,Conversation,poweron,02/22/2010 23:42:38
2570,111,125,,,Conversation,poweron,02/22/2010 23:42:38
2571,96,126,,,Conversation,poweron,02/22/2010 23:43:27
2572,98,126,,,Conversation,poweron,02/22/2010 23:43:50
2573,108,126,,,Conversation,poweron,02/22/2010 23:43:50
2574,111,126,,,Conversation,poweron,02/22/2010 23:43:50
2575,96,127,,,Conversation,poweron,02/22/2010 23:44:50
2576,98,127,,,Conversation,poweron,02/22/2010 23:45:01
2577,108,127,,,Conversation,poweron,02/22/2010 23:45:01
2578,111,127,,,Conversation,poweron,02/22/2010 23:45:01
2579,96,128,,,Conversation,poweron,02/23/2010 00:06:17
2580,98,128,,,Conversation,poweron,02/23/2010 00:06:29
2581,108,128,,,Conversation,poweron,02/23/2010 00:06:29
2582,111,128,,,Conversation,poweron,02/23/2010 00:06:29
2583,96,129,,,Conversation,poweron,02/23/2010 00:07:19
2584,98,129,,,Conversation,poweron,02/23/2010 00:07:30
2585,108,129,,,Conversation,poweron,02/23/2010 00:07:30
2586,111,129,,,Conversation,poweron,02/23/2010 00:07:30
2587,96,130,,,Conversation,poweron,02/23/2010 00:08:14
2588,98,130,,,Conversation,poweron,02/23/2010 00:08:26
2589,108,130,,,Conversation,poweron,02/23/2010 00:08:26
2590,111,130,,,Conversation,poweron,02/23/2010 00:08:26
2591,96,131,,,Conversation,poweron,02/23/2010 00:09:06
2592,98,131,,,Conversation,poweron,02/23/2010 00:09:16
2593,108,131,,,Conversation,poweron,02/23/2010 00:09:16
2594,111,131,,,Conversation,poweron,02/23/2010 00:09:16
2595,95,28,,,Referral,poweron,02/23/2010 00:22:18
2596,108,28,,,Referral,poweron,02/23/2010 00:22:18
2597,111,28,,,Referral,poweron,02/23/2010 00:22:18
2598,96,132,,,Conversation,poweron,02/23/2010 00:26:55
2599,29,132,,,Conversation,poweron,02/23/2010 00:27:50
2600,79,132,,,Conversation,poweron,02/23/2010 00:27:50
2601,95,132,,,Conversation,poweron,02/23/2010 00:27:50
2602,98,132,,,Conversation,poweron,02/23/2010 00:27:50
2603,108,132,,,Conversation,poweron,02/23/2010 00:27:50
2604,111,132,,,Conversation,poweron,02/23/2010 00:27:50
2605,79,33,,,Referral,poweron,02/23/2010 01:06:05
2606,96,33,,,Referral,poweron,02/23/2010 01:06:05
2607,98,33,,,Referral,poweron,02/23/2010 01:06:05
2608,108,33,,,Referral,poweron,02/23/2010 01:06:05
2609,111,33,,,Referral,poweron,02/23/2010 01:06:05
2610,7,133,,,Conversation,poweron,02/23/2010 01:15:43
2611,96,133,,,Conversation,poweron,02/23/2010 01:15:43
2612,29,133,,,Conversation,poweron,02/23/2010 01:16:13
2613,79,133,,,Conversation,poweron,02/23/2010 01:16:13
2614,95,133,,,Conversation,poweron,02/23/2010 01:16:13
2615,98,133,,,Conversation,poweron,02/23/2010 01:16:13
2616,108,133,,,Conversation,poweron,02/23/2010 01:16:13
2617,7,134,,,Conversation,poweron,02/23/2010 17:20:00
2618,79,134,,,Conversation,poweron,02/23/2010 17:20:00
2619,2,488,,,Oprofile,poweron,02/23/2010 23:21:34
2620,108,488,,,Oprofile,poweron,02/23/2010 23:21:34
2621,111,488,,,Oprofile,poweron,02/23/2010 23:21:34
2622,7,152,,,Article,poweron,02/23/2010 23:42:51
2623,16,152,,,Article,poweron,02/23/2010 23:42:51
2624,17,152,,,Article,poweron,02/23/2010 23:42:51
2625,29,152,,,Article,poweron,02/23/2010 23:42:51
2626,30,152,,,Article,poweron,02/23/2010 23:42:51
2627,31,152,,,Article,poweron,02/23/2010 23:42:51
2628,69,152,,,Article,poweron,02/23/2010 23:42:51
2629,67,152,,,Article,poweron,02/23/2010 23:42:51
2630,72,152,,,Article,poweron,02/23/2010 23:42:51
2631,52,152,,,Article,poweron,02/23/2010 23:42:51
2632,73,152,,,Article,poweron,02/23/2010 23:42:51
2633,77,152,,,Article,poweron,02/23/2010 23:42:51
2634,78,152,,,Article,poweron,02/23/2010 23:42:51
2635,79,152,,,Article,poweron,02/23/2010 23:42:51
2636,80,152,,,Article,poweron,02/23/2010 23:42:51
2637,95,152,,,Article,poweron,02/23/2010 23:42:51
2638,96,152,,,Article,poweron,02/23/2010 23:42:51
2639,98,152,,,Article,poweron,02/23/2010 23:42:51
2640,108,152,,,Article,poweron,02/23/2010 23:42:51
2641,111,152,,,Article,poweron,02/23/2010 23:42:51
2642,113,152,,,Article,poweron,02/23/2010 23:42:51
2643,1,152,,,Article,poweron,02/23/2010 23:57:22
2644,2,152,,,Article,poweron,02/23/2010 23:57:22
2645,3,152,,,Article,poweron,02/23/2010 23:57:22
2646,4,152,,,Article,poweron,02/23/2010 23:57:22
2647,5,152,,,Article,poweron,02/23/2010 23:57:22
2648,27,152,,,Article,poweron,02/23/2010 23:57:22
2649,28,152,,,Article,poweron,02/23/2010 23:57:22
2650,32,152,,,Article,poweron,02/23/2010 23:57:22
2651,71,152,,,Article,poweron,02/23/2010 23:57:22
2652,74,152,,,Article,poweron,02/23/2010 23:57:22
2653,81,152,,,Article,poweron,02/23/2010 23:57:22
2654,82,152,,,Article,poweron,02/23/2010 23:57:22
2655,83,152,,,Article,poweron,02/23/2010 23:57:23
2656,86,152,,,Article,poweron,02/23/2010 23:57:23
2657,88,152,,,Article,poweron,02/23/2010 23:57:23
2658,90,152,,,Article,poweron,02/23/2010 23:57:23
2659,91,152,,,Article,poweron,02/23/2010 23:57:23
2660,92,152,,,Article,poweron,02/23/2010 23:57:23
2661,1,153,,,Article,poweron,02/24/2010 00:18:13
2662,3,153,,,Article,poweron,02/24/2010 00:18:13
2663,4,153,,,Article,poweron,02/24/2010 00:18:13
2664,5,153,,,Article,poweron,02/24/2010 00:18:13
2665,7,153,,,Article,poweron,02/24/2010 00:18:13
2666,16,153,,,Article,poweron,02/24/2010 00:18:13
2667,17,153,,,Article,poweron,02/24/2010 00:18:13
2668,27,153,,,Article,poweron,02/24/2010 00:18:13
2669,29,153,,,Article,poweron,02/24/2010 00:18:13
2670,31,153,,,Article,poweron,02/24/2010 00:18:13
2671,67,153,,,Article,poweron,02/24/2010 00:18:13
2672,52,153,,,Article,poweron,02/24/2010 00:18:13
2673,77,153,,,Article,poweron,02/24/2010 00:18:13
2674,79,153,,,Article,poweron,02/24/2010 00:18:13
2675,80,153,,,Article,poweron,02/24/2010 00:18:13
2676,81,153,,,Article,poweron,02/24/2010 00:18:13
2677,86,153,,,Article,poweron,02/24/2010 00:18:13
2678,88,153,,,Article,poweron,02/24/2010 00:18:13
2679,95,153,,,Article,poweron,02/24/2010 00:18:13
2680,96,153,,,Article,poweron,02/24/2010 00:18:13
2681,98,153,,,Article,poweron,02/24/2010 00:18:13
2682,108,153,,,Article,poweron,02/24/2010 00:18:13
2683,111,153,,,Article,poweron,02/24/2010 00:18:13
2684,113,153,,,Article,poweron,02/24/2010 00:18:13
2685,1,150,,,Article,poweron,02/24/2010 00:22:05
2686,2,150,,,Article,poweron,02/24/2010 00:22:05
2687,3,150,,,Article,poweron,02/24/2010 00:22:05
2688,4,150,,,Article,poweron,02/24/2010 00:22:05
2689,17,150,,,Article,poweron,02/24/2010 00:22:05
2690,27,150,,,Article,poweron,02/24/2010 00:22:05
2691,30,150,,,Article,poweron,02/24/2010 00:22:05
2692,32,150,,,Article,poweron,02/24/2010 00:22:05
2693,71,150,,,Article,poweron,02/24/2010 00:22:05
2694,80,150,,,Article,poweron,02/24/2010 00:22:05
2695,108,150,,,Article,poweron,02/24/2010 00:22:05
2696,111,150,,,Article,poweron,02/24/2010 00:22:05
2697,113,150,,,Article,poweron,02/24/2010 00:22:05
2698,114,154,,,Article,poweron,02/25/2010 22:48:47
2699,7,154,,,Article,poweron,02/25/2010 22:53:53
2700,90,154,,,Article,poweron,02/25/2010 22:53:53
2701,95,154,,,Article,poweron,02/25/2010 22:53:53
2702,7,490,,,Oprofile,poweron,02/26/2010 17:55:03
2703,96,488,,,Oprofile,poweron,02/26/2010 21:45:43
2704,98,488,,,Oprofile,poweron,02/26/2010 21:45:43
2705,113,488,,,Oprofile,poweron,02/26/2010 21:45:43
2706,114,488,,,Oprofile,poweron,02/26/2010 21:45:43
2707,1,491,,,Oprofile,poweron,02/26/2010 21:54:03
2708,2,491,,,Oprofile,poweron,02/26/2010 21:54:03
2709,3,491,,,Oprofile,poweron,02/26/2010 21:54:03
2710,4,491,,,Oprofile,poweron,02/26/2010 21:54:03
2711,5,491,,,Oprofile,poweron,02/26/2010 21:54:03
2712,74,491,,,Oprofile,poweron,02/26/2010 21:54:03
2713,77,491,,,Oprofile,poweron,02/26/2010 21:54:03
2714,80,491,,,Oprofile,poweron,02/26/2010 21:54:03
2715,90,491,,,Oprofile,poweron,02/26/2010 21:54:03
2716,1,492,,,Oprofile,poweron,02/26/2010 22:00:54
2717,2,492,,,Oprofile,poweron,02/26/2010 22:00:54
2718,3,492,,,Oprofile,poweron,02/26/2010 22:00:54
2719,4,492,,,Oprofile,poweron,02/26/2010 22:00:54
2720,5,492,,,Oprofile,poweron,02/26/2010 22:00:54
2721,74,492,,,Oprofile,poweron,02/26/2010 22:00:54
2722,77,492,,,Oprofile,poweron,02/26/2010 22:00:54
2723,80,492,,,Oprofile,poweron,02/26/2010 22:00:54
2724,90,492,,,Oprofile,poweron,02/26/2010 22:00:54
2725,1,493,,,Oprofile,poweron,02/26/2010 22:05:00
2726,2,493,,,Oprofile,poweron,02/26/2010 22:05:00
2727,3,493,,,Oprofile,poweron,02/26/2010 22:05:00
2728,4,493,,,Oprofile,poweron,02/26/2010 22:05:00
2729,5,493,,,Oprofile,poweron,02/26/2010 22:05:00
2730,77,493,,,Oprofile,poweron,02/26/2010 22:05:00
2731,80,493,,,Oprofile,poweron,02/26/2010 22:05:00
2732,90,493,,,Oprofile,poweron,02/26/2010 22:05:00
2733,1,43,,,Referral,poweron,03/01/2010 16:58:37
2734,2,43,,,Referral,poweron,03/01/2010 16:58:37
2735,3,43,,,Referral,poweron,03/01/2010 16:58:37
2736,4,43,,,Referral,poweron,03/01/2010 16:58:37
2737,5,43,,,Referral,poweron,03/01/2010 16:58:37
2738,7,43,,,Referral,poweron,03/01/2010 16:58:37
2739,77,43,,,Referral,poweron,03/01/2010 16:58:37
2740,79,43,,,Referral,poweron,03/01/2010 16:58:37
2741,88,151,,,FeedEntry,poweron,03/01/2010 17:00:08
2742,92,154,,,FeedEntry,poweron,03/01/2010 17:00:13
2743,29,155,,,FeedEntry,poweron,03/01/2010 17:00:13
2744,30,156,,,FeedEntry,poweron,03/01/2010 17:00:13
2745,31,156,,,FeedEntry,poweron,03/01/2010 17:00:13
2746,29,157,,,FeedEntry,poweron,03/01/2010 17:00:15
2756,123,249,,,TextContent,sext,03/02/2010 20:46:11
2758,7,158,,,FeedEntry,poweron,03/02/2010 21:00:10
2759,23,495,,,Oprofile,sext,03/02/2010 21:01:24
2760,26,495,,,Oprofile,sext,03/02/2010 21:01:24
2761,32,495,,,Oprofile,sext,03/02/2010 21:01:24
2762,52,495,,,Oprofile,sext,03/02/2010 21:01:24
2763,67,495,,,Oprofile,sext,03/02/2010 21:01:24
2764,29,135,,,Conversation,poweron,03/03/2010 03:04:22
2765,7,496,,,Oprofile,sext,03/04/2010 16:51:37
2766,17,496,,,Oprofile,sext,03/04/2010 16:51:37
2767,29,496,,,Oprofile,sext,03/04/2010 16:51:37
2768,30,496,,,Oprofile,sext,03/04/2010 16:51:37
2769,31,496,,,Oprofile,sext,03/04/2010 16:51:37
2770,29,159,,,FeedEntry,poweron,03/05/2010 15:00:10
2771,1,497,,,Oprofile,sext,03/05/2010 20:42:33
2772,2,497,,,Oprofile,sext,03/05/2010 20:42:33
2773,3,497,,,Oprofile,sext,03/05/2010 20:42:33
2774,4,497,,,Oprofile,sext,03/05/2010 20:42:33
2775,5,497,,,Oprofile,sext,03/05/2010 20:42:33
2776,6,497,,,Oprofile,sext,03/05/2010 20:42:33
2777,7,497,,,Oprofile,sext,03/05/2010 20:42:33
2778,8,497,,,Oprofile,sext,03/05/2010 20:42:33
2779,9,497,,,Oprofile,sext,03/05/2010 20:42:33
2780,10,497,,,Oprofile,sext,03/05/2010 20:42:33
2781,11,497,,,Oprofile,sext,03/05/2010 20:42:33
2782,12,497,,,Oprofile,sext,03/05/2010 20:42:33
2783,13,497,,,Oprofile,sext,03/05/2010 20:42:33
2784,14,497,,,Oprofile,sext,03/05/2010 20:42:33
2785,15,497,,,Oprofile,sext,03/05/2010 20:42:33
2786,16,497,,,Oprofile,sext,03/05/2010 20:42:33
2787,17,497,,,Oprofile,sext,03/05/2010 20:42:33
2788,18,497,,,Oprofile,sext,03/05/2010 20:42:33
2789,19,497,,,Oprofile,sext,03/05/2010 20:42:33
2790,21,497,,,Oprofile,sext,03/05/2010 20:42:33
2791,22,497,,,Oprofile,sext,03/05/2010 20:42:33
2792,26,497,,,Oprofile,sext,03/05/2010 20:42:33
2793,28,497,,,Oprofile,sext,03/05/2010 20:42:33
2794,51,497,,,Oprofile,sext,03/05/2010 20:42:33
2795,67,497,,,Oprofile,sext,03/05/2010 20:42:33
2796,68,497,,,Oprofile,sext,03/05/2010 20:42:33
2797,61,4,,,Oprofile,sext,03/05/2010 20:46:35
2798,67,4,,,Oprofile,sext,03/05/2010 20:46:35
2799,68,4,,,Oprofile,sext,03/05/2010 20:46:35
2800,51,9,,,Oprofile,sext,03/05/2010 20:50:17
2801,68,9,,,Oprofile,sext,03/05/2010 20:50:17
2803,21,498,,,Oprofile,sext,03/05/2010 20:54:15
2804,23,498,,,Oprofile,sext,03/05/2010 20:54:15
2805,32,498,,,Oprofile,sext,03/05/2010 20:54:15
2806,51,10,,,Oprofile,sext,03/05/2010 21:03:01
2807,68,10,,,Oprofile,sext,03/05/2010 21:03:01
2808,51,12,,,Oprofile,sext,03/05/2010 21:05:59
2809,68,12,,,Oprofile,sext,03/05/2010 21:05:59
2810,51,15,,,Oprofile,sext,03/05/2010 21:36:30
2811,61,15,,,Oprofile,sext,03/05/2010 21:36:30
2812,68,15,,,Oprofile,sext,03/05/2010 21:36:30
2813,17,499,,,Oprofile,sext,03/05/2010 21:42:24
2814,18,499,,,Oprofile,sext,03/05/2010 21:42:24
2815,23,499,,,Oprofile,sext,03/05/2010 21:42:24
2816,32,499,,,Oprofile,sext,03/05/2010 21:42:24
2817,21,500,,,Oprofile,sext,03/05/2010 21:45:58
2818,23,500,,,Oprofile,sext,03/05/2010 21:45:58
2819,26,500,,,Oprofile,sext,03/05/2010 21:45:58
2820,32,500,,,Oprofile,sext,03/05/2010 21:45:58
2821,51,500,,,Oprofile,sext,03/05/2010 21:45:58
2822,52,500,,,Oprofile,sext,03/05/2010 21:45:58
2823,1,501,,,Oprofile,sext,03/05/2010 21:51:04
2824,2,501,,,Oprofile,sext,03/05/2010 21:51:04
2825,3,501,,,Oprofile,sext,03/05/2010 21:51:04
2826,4,501,,,Oprofile,sext,03/05/2010 21:51:04
2827,5,501,,,Oprofile,sext,03/05/2010 21:51:04
2828,6,501,,,Oprofile,sext,03/05/2010 21:51:04
2829,7,501,,,Oprofile,sext,03/05/2010 21:51:04
2830,17,501,,,Oprofile,sext,03/05/2010 21:51:04
2831,18,501,,,Oprofile,sext,03/05/2010 21:51:04
2832,29,501,,,Oprofile,sext,03/05/2010 21:51:04
2833,30,501,,,Oprofile,sext,03/05/2010 21:51:04
2834,31,501,,,Oprofile,sext,03/05/2010 21:51:04
2835,50,501,,,Oprofile,sext,03/05/2010 21:51:04
2836,52,501,,,Oprofile,sext,03/05/2010 21:51:04
2837,61,501,,,Oprofile,sext,03/05/2010 21:51:04
2838,68,501,,,Oprofile,sext,03/05/2010 21:51:04
2839,1,502,,,Oprofile,sext,03/05/2010 21:55:43
2840,2,502,,,Oprofile,sext,03/05/2010 21:55:43
2841,3,502,,,Oprofile,sext,03/05/2010 21:55:43
2842,4,502,,,Oprofile,sext,03/05/2010 21:55:43
2843,5,502,,,Oprofile,sext,03/05/2010 21:55:43
2844,6,502,,,Oprofile,sext,03/05/2010 21:55:43
2845,7,502,,,Oprofile,sext,03/05/2010 21:55:43
2846,16,502,,,Oprofile,sext,03/05/2010 21:55:43
2847,17,502,,,Oprofile,sext,03/05/2010 21:55:43
2848,18,502,,,Oprofile,sext,03/05/2010 21:55:43
2849,61,502,,,Oprofile,sext,03/05/2010 21:55:43
2850,68,502,,,Oprofile,sext,03/05/2010 21:55:43
2851,51,14,,,Oprofile,sext,03/05/2010 22:00:53
2852,61,14,,,Oprofile,sext,03/05/2010 22:00:53
2853,68,14,,,Oprofile,sext,03/05/2010 22:00:53
2854,51,13,,,Oprofile,sext,03/05/2010 22:04:29
2855,61,13,,,Oprofile,sext,03/05/2010 22:04:29
2856,67,13,,,Oprofile,sext,03/05/2010 22:04:29
2857,68,13,,,Oprofile,sext,03/05/2010 22:04:29
2858,23,505,,,Oprofile,sext,03/05/2010 22:12:10
2859,32,505,,,Oprofile,sext,03/05/2010 22:12:10
2860,52,505,,,Oprofile,sext,03/05/2010 22:12:10
2861,67,505,,,Oprofile,sext,03/05/2010 22:12:10
2862,7,506,,,Oprofile,sext,03/05/2010 22:15:31
2863,16,506,,,Oprofile,sext,03/05/2010 22:15:31
2864,17,506,,,Oprofile,sext,03/05/2010 22:15:31
2865,18,506,,,Oprofile,sext,03/05/2010 22:15:31
2866,7,160,,,FeedEntry,poweron,03/08/2010 19:00:10
2867,27,160,,,FeedEntry,poweron,03/08/2010 19:00:10
2868,7,136,,,Conversation,poweron,03/09/2010 16:39:12
2869,67,136,,,Conversation,poweron,03/09/2010 16:39:12
2870,1,507,,,Oprofile,sext,03/09/2010 20:16:16
2871,2,507,,,Oprofile,sext,03/09/2010 20:16:16
2872,3,507,,,Oprofile,sext,03/09/2010 20:16:16
2873,4,507,,,Oprofile,sext,03/09/2010 20:16:16
2874,5,507,,,Oprofile,sext,03/09/2010 20:16:16
2875,6,507,,,Oprofile,sext,03/09/2010 20:16:16
2876,7,507,,,Oprofile,sext,03/09/2010 20:16:16
2877,8,507,,,Oprofile,sext,03/09/2010 20:16:16
2878,9,507,,,Oprofile,sext,03/09/2010 20:16:16
2879,10,507,,,Oprofile,sext,03/09/2010 20:16:16
2880,11,507,,,Oprofile,sext,03/09/2010 20:16:16
2881,12,507,,,Oprofile,sext,03/09/2010 20:16:16
2882,13,507,,,Oprofile,sext,03/09/2010 20:16:16
2883,14,507,,,Oprofile,sext,03/09/2010 20:16:16
2884,16,507,,,Oprofile,sext,03/09/2010 20:16:16
2885,61,507,,,Oprofile,sext,03/09/2010 20:16:16
2886,68,507,,,Oprofile,sext,03/09/2010 20:16:16
2888,7,161,,,FeedEntry,poweron,03/09/2010 23:00:12
2889,7,137,,,Conversation,poweron,03/09/2010 23:01:28
2890,79,137,,,Conversation,poweron,03/09/2010 23:01:28
2891,7,162,,,FeedEntry,poweron,03/10/2010 18:00:09
2892,1,44,,,Referral,poweron,03/10/2010 18:12:12
2893,2,44,,,Referral,poweron,03/10/2010 18:12:12
2894,3,44,,,Referral,poweron,03/10/2010 18:12:12
2895,4,44,,,Referral,poweron,03/10/2010 18:12:12
2896,5,44,,,Referral,poweron,03/10/2010 18:12:12
2897,7,44,,,Referral,poweron,03/10/2010 18:12:12
2898,16,44,,,Referral,poweron,03/10/2010 18:12:12
2899,17,44,,,Referral,poweron,03/10/2010 18:12:12
2900,29,44,,,Referral,poweron,03/10/2010 18:12:12
2901,31,44,,,Referral,poweron,03/10/2010 18:12:12
2902,69,44,,,Referral,poweron,03/10/2010 18:12:12
2903,71,44,,,Referral,poweron,03/10/2010 18:12:12
2904,67,44,,,Referral,poweron,03/10/2010 18:12:12
2905,72,44,,,Referral,poweron,03/10/2010 18:12:12
2906,77,44,,,Referral,poweron,03/10/2010 18:12:12
2907,79,44,,,Referral,poweron,03/10/2010 18:12:12
2908,81,44,,,Referral,poweron,03/10/2010 18:12:12
2909,1,45,,,Referral,poweron,03/10/2010 18:18:03
2910,2,45,,,Referral,poweron,03/10/2010 18:18:03
2911,3,45,,,Referral,poweron,03/10/2010 18:18:03
2912,4,45,,,Referral,poweron,03/10/2010 18:18:03
2913,5,45,,,Referral,poweron,03/10/2010 18:18:03
2914,7,45,,,Referral,poweron,03/10/2010 18:18:03
2915,16,45,,,Referral,poweron,03/10/2010 18:18:03
2916,17,45,,,Referral,poweron,03/10/2010 18:18:03
2917,71,45,,,Referral,poweron,03/10/2010 18:18:03
2918,52,45,,,Referral,poweron,03/10/2010 18:18:03
2919,77,45,,,Referral,poweron,03/10/2010 18:18:03
2920,79,45,,,Referral,poweron,03/10/2010 18:18:03
2930,67,138,,,Conversation,poweron,03/11/2010 01:41:02
2931,29,138,,,Conversation,poweron,03/11/2010 01:41:43
2932,29,139,,,Conversation,poweron,03/11/2010 17:24:03
2933,67,139,,,Conversation,poweron,03/11/2010 17:24:03
2934,67,163,,,FeedEntry,poweron,03/12/2010 18:00:13
2935,7,164,,,FeedEntry,poweron,03/12/2010 19:00:15
2936,1,508,,,Oprofile,sext,03/12/2010 20:28:31
2937,2,508,,,Oprofile,sext,03/12/2010 20:28:31
2938,3,508,,,Oprofile,sext,03/12/2010 20:28:31
2939,4,508,,,Oprofile,sext,03/12/2010 20:28:31
2940,5,508,,,Oprofile,sext,03/12/2010 20:28:31
2941,6,508,,,Oprofile,sext,03/12/2010 20:28:31
